Land(Ha),Water(m3),Dolomite,Urea,Bunch_Ash,Rock_Phospate,Borate,Paraquat,Glyphosate,FFB (Ton),Waterfor_boiler(m3),Transport,Genset,Electricity (kWh),CPO(Ton),Productivity(area-FFB),Productivity(area-CPO),Gas Emission (CO2-eq/ton),Biodiesel (Liter)
3868181.729915906,2099688151.2214916,73070786.9395958,319169385.6633256,1261507111.591347,631492133.7805232,124999702.56429511,26323554.998519607,743751.6915946249,7670844.447830254,2396066.3679756457,3196278.8204801525,2760957.644326342,65689105.06603128,3531752.8539730567,11.987568907848482,2.5417190563921466,89299782.10593563,1235060.888717418
553338.6729011093,1370909955.8453875,14342267.845600344,73255306.58844203,59238875.51839861,53986158.86495362,6137501.078836091,1603113.0118618892,1276359.273034933,2730076.319010775,5.7472,1695934.2384582926,1280029.871488633,68901759.66401714,164513.8061815371,4.4755432273543825,1.4518682144519395,9365575.965992454,1119588.4273373564
331095.4765712542,1255317063.623548,30457343.897065222,63908225.7728853,33574809.796569586,85723777.51896246,7001843.208494879,1051482.1876238503,1481986.519639356,1946116.1730482425,1432040.1978704133,1196725.819950497,1803853.0513109532,90588849.81182763,532484.7160036848,8.265514266004615,1.7985713531561924,7909764.417183219,1000042.7956752998
0.86,7960191213.199517,195681445.0848322,104.4126,639513660.7484218,70175383.45252168,20746147.556427594,2122287.5021301135,3186689.472004615,3538535.1410046406,5.7472,3445455.894242499,4.9024,328057229.533688,2869451.3526963834,10.244575716842949,1.7876514601637719,5107883.774461158,309628.1912703533
3430376.7466442646,1443535295.5671914,14887257.07825546,47961803.52342216,67165917.230006,14818888.34372896,8001056.6985930875,1007276.935700044,995535.2969928321,5827562.5438401345,4389800.372167194,1768087.7089384904,36073493.81085922,24665356.574308835,535057.9115336186,12.197464551266922,2.4571743515629145,10572865.109750297,1103920.2752969651
421615.54961906356,171326555.67349505,57172261.05775802,104.4126,22058204.44552523,36389978.7961164,1548732.3271142384,27720.66179327597,3.0033,2981707.6815514206,702425.5579746445,1065810.7274520153,4.9024,95.808,105637.00736267143,7.3205363794995995,2.18984403681842,1829789.8770679142,584750.8303251807
677714.1011423259,1508534155.0576782,48806155.307356715,37859540.209404826,128501797.1950013,55530889.93877071,11004788.755152732,1555674.162327486,686239.2356588431,3909423.809580989,3436752.2332798545,1595237.7900653458,2823046.400267164,87412649.51083693,125542.19911677972,1.7970131795014002,1.5140786338825294,12480651.047434213,1311900.8069577701
421426.1060950878,1475539883.215825,14690919.756810136,104.4126,15920209.948626429,59353278.897414245,3724807.176112817,786097.0365824106,38318.57612996781,2636277.462073198,3037592.8469929304,751028.9451002334,4.9024,45832397.55834735,1.28,5.767429286602053,1.7748212261768024,5534123.144533342,517336.8226992901
367366.4348688033,2960.8065,97.9587,104.4126,233.0433,109.7802,10.4796,2.3004,3.0033,6.39,5.7472,3.2512,4.9024,95.808,1.28,0.465486479,0.9179715114331888,13.62,34750.54280583863
4957265.377006959,34830532403.318016,549137365.3458034,583512909.3621572,845385511.9349949,608560885.79018,54256430.96161005,13799202.017574158,35439587.46483,87891359.2227198,62127786.73855424,17527941.70157894,2844701.9495978965,627127639.0710132,15858088.331325486,11.222689654713129,2.1144166368158417,171720269.743639,7224436.689336897
466417.9135668683,1772661449.6222095,37196680.60301227,42568399.55558573,183929988.59915298,27848318.37935008,5097753.531625973,308116.0398286183,90046.35327300755,6.39,679603.0960624921,1149326.0203743444,1192235.681380081,39530504.28745724,338393.9004889148,4.425439192952167,1.364597360055557,6359150.642151803,370617.06468787673
189064.2763287483,62556440.90242028,11955867.32055422,12970821.859774157,233.0433,53774129.143007234,3809229.2354180436,817694.7652454458,3.0033,2219355.2586576273,5.7472,1639704.0102584949,4.9024,34781807.80858408,1.28,7.588021989432617,2.0522606785979063,6359883.337227449,588196.0658660806
716707.4710769637,3378989268.5371428,73514988.4636321,103434129.36236888,195210816.55675432,114158922.09473155,13412116.397476226,2807192.73182765,1866441.9509172735,8444173.666591799,6012768.540870781,3523111.725752757,3658067.861911482,114825735.79104537,1087040.5294956353,6.510348388261358,2.396997995446701,12771420.310898561,2274930.758918548
386164.532686215,2960.8065,97.9587,104.4126,33920726.692552,109.7802,118193.92103299126,2.3004,3.0033,6.39,5.7472,3.2512,4.9024,95.808,1.28,0.465486479,0.634017946168945,13.62,1.408
406875.08923265757,3255665541.8768005,73109007.63094544,120136549.1057246,238430614.8327816,129707512.77075323,10944697.0882303,1937996.4876165832,2712026.3548035813,7268428.540917851,5018644.94059607,2899052.092968076,5128415.680414617,111359862.62123978,1113150.3606910252,11.813727365129273,2.6460678382095497,18695448.40962749,1572044.6387075107
578661.3896509777,2417585869.314356,80408822.70221852,64352710.75192227,166891423.8053152,58614515.734813616,11575437.40854327,1719428.5486897929,2066405.7502976216,3513727.1861518202,2659606.2829791005,1894875.3841177952,2861725.0056606214,93052008.56832004,759614.319575811,5.981358488337586,1.923090857980827,9774541.229967501,1670598.4476819993
555035.935414819,8969245133.465498,270175580.4118406,229333561.76849383,681821190.0264158,189743225.4418646,29349555.1668914,5939432.261005447,6356310.621577118,14096633.159466095,5.7472,11688363.299941309,8021867.983765211,520356612.3926785,2941059.7643048274,11.089503631105883,1.8714386563088388,40157542.79005809,3482598.827177864
320879.33407606866,1324880542.7523012,10353612.032498918,104.4126,59173085.7369512,18579774.78306205,4833821.047913494,2.3004,3.0033,6.39,130130.04095909605,3.2512,219773.0340288463,12983017.277546719,1.28,5.980135036531213,1.9390004296965295,3799009.956478766,207461.51859806664
452049.23686836916,2299268532.0898924,33443955.49086,20536762.694115266,216533540.39406046,54093215.54449081,6067712.535141702,1015439.0198689568,1066312.5613971134,6.39,1123574.9619395053,1546546.0536199347,2732462.1026174547,67171026.07983199,131884.9286459844,0.6891309598584412,0.6351495497170694,8129922.558445093,740887.77630789
2505630.8751186803,15971830061.2793,469674711.9572193,228565430.0678705,1074533476.5963447,294123731.48522997,50073961.28368045,8677294.77098303,10311450.349753717,11656975.380206317,95492.31263547018,13390086.903005542,12510864.734027097,562303664.2834382,5979243.77628899,9.592219595983462,2.129479420645797,65300187.52007948,4187039.385610871
2260971.78400928,15300069082.71521,277300749.7543794,348420348.98573697,930085470.8999676,414360840.8436955,40432193.631221354,8643658.643120393,8775152.6499107,20124040.26407782,5384484.281924158,15101630.086931087,9332747.640519444,384214031.6966165,5150177.800625557,7.979757723809038,1.851175966277237,50228026.944099665,5568932.454100506
4360234.850331522,1740456740.1273725,466823498.76732284,431531071.4507604,799527139.0881453,535398227.1197175,65473452.12974377,1831284.7146845341,14010855.537821367,36624750.743867256,27130871.418282907,20716947.471637156,19863589.728292987,1227421607.9091997,4662581.587954972,10.08598929468934,2.8036347839929303,9853901.434327872,17805617.03106863
610573.9861668734,2611001167.315096,118483286.19467509,94878592.08257747,205082684.56143937,99696991.53361584,13508830.133974224,1938515.8300015484,2826035.0024361257,6372958.4757559765,4584576.728386005,2727945.0450782767,3579178.263902442,111291523.19202784,1266344.980005546,6.359640444798218,1.5436801023396034,13497592.60918844,1520299.869108461
679827.03161917,44924175383.07045,128412036.92924726,124189296.54045111,282325800.893377,114759264.2844594,13312779.926103123,2158211.1150728203,3273424.724714263,6494178.582860112,5480227.076655809,46545316.99359417,4997401.019622757,99610316.5799229,1326057.5224038945,8.796107887875262,0.840215163902897,14296018.003400821,1670797.365648048
906895.1389331532,1624419757.9075866,52501720.741838,89192954.59064174,153456622.55675,90383969.46492916,13735397.181244168,1885847.162338631,2164210.9776580264,3179294.1077570403,2218205.5825088173,1827674.0440731596,2974554.7209902173,135329617.102195,495359.90195419244,1.2207931292766254,1.2869393895271926,14963694.84005758,1862166.943960039
837238.1902518779,2272113903.047475,49367075.21768347,45960610.26571405,155997219.380086,33993145.80905454,10395664.529413946,1193862.5113810895,319006.234495471,3664930.700023466,786334.6885073441,1615879.570966003,2270268.4284140663,60242545.371768974,626307.15292037,0.694202224916399,1.2003911658467388,11383803.308582205,1215027.1667153789
1627882.0642599857,17434954615.70452,553870384.8757548,395988163.60665286,972768130.512004,534136750.3145093,38103128.09918821,11304952.43692766,12673941.512062872,29572406.780071,17691806.468756862,15981105.042757072,6537680.607535612,496990064.2364459,6498826.794674328,10.614184220421746,2.4171727558111753,78158478.01133955,7058380.081029525
474224.03269870067,2880587217.303623,87769926.09336306,79751224.77989678,218098196.02336723,110255955.44723134,10446437.469306765,1872239.6622636474,2096501.1760126012,2642952.9008280425,2812205.6449314742,1887367.2649165152,2610664.4524025456,101080992.91999488,694862.5946999261,7.210644896251195,2.460680367101694,14885198.120899364,1339110.0323891863
512079.1869860537,2960.8065,23481389.843870834,113160.13984133303,14798769.689070582,37265388.18215049,5006122.572547174,1069202.96512155,474089.64410400717,1084389.0423984923,1815623.8624369726,495799.83530444675,4.9024,44909692.30030707,1.28,3.2641085562728573,1.9519038984198993,5295035.751641184,953282.2607986572
149185.48800662073,2960.8065,97.9587,104.4126,233.0433,14664135.61170277,551249.8678988349,4993.030805277405,3.0033,1906968.192900639,2251946.7736506774,637970.0250254252,4.9024,95.808,1.28,4.747904564090694,2.6011748960630765,13.62,98024.52682388062
2740140.700654067,14775430960.695995,457238828.21667796,342100201.89543545,1349777013.7770493,529974262.1930803,63109432.03348535,11681664.32934875,11631511.395879636,33944525.47047729,19322975.31104625,16367269.769138806,22786406.826620195,566049462.9489067,6162499.402786201,9.561978837628995,1.9588070970411122,77313503.57836175,6729533.841803337
326490.2781754084,1013590042.7105892,34785357.71866438,36784838.912900224,48252798.780886576,79296798.45897804,7747954.829585634,1330552.467566757,1583616.1286684352,3231180.243220821,2865506.332198715,947981.7517712319,1681076.2196364484,25444444.984814197,458225.42065077537,10.522009433191753,2.522912918897338,6627205.513373677,878773.0953648962
905810.5690962933,1905032203.7361968,79865570.63634244,91180615.70285305,89724921.53747591,123858507.62240109,13276759.481904231,2324636.5029687677,2868453.2977934815,2401093.8658432174,2414572.205453714,2598192.9766179686,1340053.9067094624,105404031.70700896,342321.3961536207,2.808379645181354,1.1801567860490279,10184421.38587442,1334712.3954196468
331666.95990262175,982086545.2571042,53967617.50437136,70567899.41803944,164822155.2893544,85614609.09080806,7246320.702718504,493018.05364249577,1373991.04560293,6.39,5.7472,1052891.519248482,2206838.0396003374,42087389.74347371,15562.842805089778,2.8559352740253634,1.9935309184531778,3618172.160059428,425463.376836173
708989.0218206979,1021198984.4196901,68763827.95411272,46816622.19507757,99096347.47341847,53649284.32595995,8950065.055379795,1302733.8674501819,1629113.098339071,1618135.524609948,1036566.7018798143,1095530.57158368,1796426.6390447628,46306644.820844755,389726.6397206107,0.465486479,1.3491030250966916,10214457.03637673,997309.2027110503
593694.3849345306,1254349302.5830991,41300240.87147032,60485619.92086744,50098133.703345135,97098303.15154597,8284007.728277669,1578772.1235555562,894334.2843781558,4158348.4698603614,609476.9213893516,1827011.5452661659,1041782.1057646326,71853945.11912422,396292.4111214094,7.40660618413534,1.9627839051717744,12606024.367361542,1001338.4122615546
417375.502534735,2960.8065,97.9587,104.4126,233.0433,109.7802,3064646.185079572,2.3004,3.0033,6.39,5.7472,3.2512,4.9024,26260006.314218014,1.28,0.7276408455547756,1.0619607198439327,3418088.9513809923,157217.842909478
478183.95002914895,1650879870.6048934,47577232.5129474,122977315.22288115,229807258.62980852,568567773.603431,46585000.376804814,3155800.5755574633,1591021.4622885752,17218810.54193798,70769003.10416986,1933035.5481097572,3564288.5045365063,73975671.7221965,805100.4868694332,11.315267437105708,0.9192204480601159,152815683.86660117,1326920.0516867465
388221.1201347624,507098055.7961917,35330139.023215115,27696218.597300366,113756833.54595503,24229628.65845266,6276948.581395241,312317.33633215795,3.0033,6.39,356781.5482875821,128002.09948796174,862591.8381592995,31590510.168984257,93100.53774710034,5.2835693678726035,1.6400981612482213,5489946.498081262,801992.2200358507
464708.5568878123,1921223073.2129247,31169565.352089755,65211203.10216574,22046643.20573601,86436908.08379267,8057159.881545319,1497366.8654496493,1330179.9230877347,1304426.4929775377,553959.5508047226,723314.7326524351,1473021.0014873631,36956860.300823994,154996.93176241848,5.08842491222727,1.315221193225646,4769449.713976282,829023.0656769581
155702.58406900108,1697725336.5212593,14362639.964292295,51963607.623130456,151263164.89977214,38673758.889123194,5384848.333688115,414036.45011043875,594954.5742253389,2214670.4967435817,2339129.224989165,1421911.8606637265,873219.1483349302,17429469.033784747,475857.51244694303,9.6710019874857,2.1149514723150062,2589547.3562548906,424897.76034151716
406059.6543836956,1766801427.425345,71528262.6261767,60112041.47720878,131753030.64257625,70623399.81384031,7059529.925824734,25554459.037879,13003133.102341378,1915701.17959282,2056819.9187228028,1615238.4172029365,2821506.3296316704,66978466.14108203,816310.5523803479,10.241476066059894,1.8575511670405218,7114092.205827732,6470393.096177005
1552419.7012662354,8559716476.016985,309003397.72867376,399007127.7600834,667874608.5725479,437502954.1481064,21010266.03885607,10394577.247629711,11324749.337207302,32530835.76934953,14371350.125271356,15535104.212045655,17183559.545994736,259689855.5925479,5650289.115319862,11.348192724355691,1.8761118841973565,58241579.88295397,319577.4391225617
656733.7404508796,1187155716.2687957,82765129.26080859,53595711.676840045,50399933.828589514,43299392.67014883,7256023.269842261,1292851.912301257,1703099.2764028972,998893.0837562606,1315870.502065624,1974316.2211081346,1773700.6752830988,52707651.54626739,257153.71047844389,0.6416985961000226,0.7066743620708273,7187419.504378438,739032.5986874237
1824618.691009077,321537421.5085182,40416094.305115886,50815637.91515769,42851065.44716255,84202030.9745014,5179212.986862222,1197791.3901779426,1052771.6721884345,2400016.357985799,993416.344691433,1503917.5935621741,1846446.2650666684,47257839.817402184,418384.6769104623,10.153354898642593,2.5258523998720985,3998743.7155685406,1029082.7770638979
569032.4453844181,1305265971.046052,79204063.0877531,55982971.81413853,164452657.20291135,79650136.16986987,11273527.5169174,1748473.6707801858,1293387.4189567857,5360691.219323759,3234667.3702446944,2759237.039964135,1828731.3388048743,96328813.25844944,931238.1013012424,5.917738994406241,1.6206597068821482,9747138.501730148,1602063.9453008133
444480.0096466664,2960.8065,27388653.89295069,17185970.50282611,233.0433,33935004.475514285,689866.3204428256,443040.8167120693,147994.3378733599,6.39,5.7472,3.2512,4.9024,25495805.9675991,1.28,3.6669613534654744,1.6723995383247185,13.62,146739.27259732562
730263.441028547,1121957063.7793972,56453523.7162067,66786109.93891381,233.0433,38529302.413386166,9293644.875932567,1638543.2255824013,3375892.995077232,1366245.0365702189,973411.0153500447,732162.3336046529,2599514.4281205875,101920331.16845497,494622.97919260577,3.760467685037842,1.0547448490844282,10927778.777007606,838636.9475140536
768456.9099100647,12554550110.669426,25484733.609738216,407478268.0684761,29020636.12846896,19064966.89390119,30364246.891856354,653175.364470094,11301728.658810876,28578201.567134194,5.7472,22429083.175903723,11112456.920178834,909593621.8304954,3849890.779342051,11.828240360070279,2.281971835727066,108607863.7008819,152748.72196786257
416817.2813824655,1085067047.6902943,27906143.4249172,39895706.75725519,77141794.69180487,38205994.54682404,7970132.724222414,1145604.1518271181,1214427.5359096343,2449141.6949946457,1153725.0892263069,1842590.6187743768,1599910.3347928522,61527414.13434065,160716.72366781428,5.371920793351357,1.5467520026340091,6266157.848325843,872441.2209613402
382866.1234809767,2199935179.0535097,43624267.8007397,71217947.5057738,200507004.68658656,67697198.35737653,7400510.160888135,1315499.0046237835,1122906.2643490508,1512156.8229263434,2712198.4316163836,1356631.0128608276,2978440.2896799017,73707537.0058425,853315.8210414393,9.726110317051866,2.5435097236702315,10868715.797751894,1020114.6748972415
336196.8626819933,897871238.5146735,71812420.5584988,31471834.083362967,63860184.90332508,50223104.792717546,10875809.4306868,1936435.0822095938,1989447.6022682386,4076639.7967764027,2685077.2183166677,2145645.2454180946,1408037.9581800252,57810197.29323217,551005.5317219221,1.4386395747579206,1.8055744773063511,9914826.14513246,866828.0089508467
359850.78654181486,1882038104.9532576,38170814.10095886,41508325.65535609,104295143.66174756,69393482.19514678,9112946.97856559,997101.1861736182,1828901.2191476217,2146618.431406666,1321568.8832153082,814805.3685289174,1833069.8658873907,59293164.08947471,273841.85495430604,8.721053042025867,2.1180771740496667,8550768.17904742,738012.3969527462
2075891.9018801516,12364644254.311779,390673135.2284766,312044760.7059592,830749981.8801663,304753762.2640696,26676920.087005336,6904430.952629513,8412164.814295836,2751791.7824267857,2505689.4000261053,9678364.78409871,8420983.997122109,453691635.768576,2583074.4584891056,11.335851012031892,2.131148284941946,40510262.72542144,3406184.318873063
415080.70545129606,2569596370.22169,38069811.815371856,46711527.08452629,120108756.99383943,50673129.76924692,3850330.6464696513,1224952.1963510376,412231.810580431,67736.09083715733,583323.8314428818,705026.5237005572,1607690.5470698993,37602083.8294024,573428.1585380654,7.615558338409905,2.2293206786621673,3045403.3307866026,618455.644789443
432905.4035902291,1746237912.0514407,44418637.78137499,64284542.343489364,94808260.62814862,85658379.69558683,8477674.16371772,1454807.2765144755,970290.8792333431,2332901.434289513,2137966.951593494,1071779.4757879898,2343097.991250829,75527183.67534447,182155.91274729336,4.716671026320363,1.7807216307293223,9566419.328913923,1058607.7773767887
372904.4845962057,2960.8065,97.9587,33671906.842961006,233.0433,109.7802,1650399.7735065166,710010.3963743505,3.0033,6.39,5.7472,3.2512,4.9024,44662052.90982981,1.28,0.9315135489132125,0.8395784344926047,1094590.5253564343,510072.8070303032
358929.59913334623,1090310115.82962,24932728.0124446,48495646.79212368,74607927.54536112,48296065.59426026,7584655.700151954,1061155.9118558778,1776083.2712217004,1249553.080533756,5.7472,1773920.8440254554,1314710.500459819,60589817.26538472,264672.2434604793,7.341251221121829,1.8781271889828148,3097517.2819188554,700654.115561741
405988.09575228835,1276966250.0612164,22101477.396920316,33358711.507497996,81789677.67266482,39663256.21392352,7634814.276039638,1093942.6717013705,1187221.5964763435,1376260.56042524,1639963.873135069,1188079.1512914856,301805.51110149734,36288257.12045947,234067.86581380572,5.9014598392890525,1.8136449332617843,5464288.652074332,699898.4775020337
379667.84076819505,1863091714.4048536,55510527.451891035,80712145.62717927,43981006.95667288,102804039.95794605,8483518.930973414,1443286.0742170298,1902516.84143912,3038297.977855837,2187811.0484033143,2499556.3450250975,1448285.9763781396,77200646.0393438,1.28,9.827108269817437,2.005726991205128,9494087.69977269,1132314.0947478937
396433.8808923444,2279294950.487738,61221194.26121181,57801858.647025816,155338696.05077267,78431296.51008116,10724477.369740935,1173751.9753851737,1534797.5738491688,2591562.778568533,1271955.8593640868,1012271.4191884734,2464296.2747236793,76207556.489759,308265.9352251927,6.5063348914398675,2.126445367295428,10101316.749117509,995097.4045162317
2552894.767127729,13984706792.423449,106109105.1133307,1089015815.081721,212666081.36199808,549886555.473553,140303809.1371383,25802106.805088878,2361786.3963649506,67719918.95267837,52150044.20506582,2779340.420217321,25689818.17529641,429966827.58211803,16092797.474962182,7.581765728377263,2.044618414930074,68086703.32385993,1003972.8155674193
292250.7573139584,1782883886.9116244,39322854.26988927,15177677.443014845,97402165.69544813,14729121.246134192,7443524.370764704,478745.2508200074,804337.7842192086,3685586.9294001954,3485691.9681206457,865923.3784637011,1948590.8933720756,32729406.85663364,442954.72938352625,6.861599425663734,2.175150785511774,6735522.043417316,1040082.1169742726
249893.06619917438,2960.8065,97.9587,104.4126,233.0433,109.7802,2455421.084922511,301759.47526634065,141717.0534117082,6.39,5.7472,3.2512,4.9024,1941384.958851099,1.28,0.465486479,1.701441939641755,4261177.652981308,311991.31118465343
418345.78033794765,1130375189.0572433,6575853.343686737,3755500.3570956737,63158814.5264993,109.7802,1625234.968627953,2.3004,19481.2374225175,610292.5245877528,691588.5341004641,415215.39345123526,1581494.8264302164,29219794.087446272,650422.1494276492,5.602314793894718,1.3327102000876425,4929780.49725212,348484.83459746884
320416.8049635903,2960.8065,97.9587,104.4126,233.0433,7206264.551016524,3388353.2279278077,2.3004,3.0033,1031004.7735714768,5.7472,488038.10327861435,4.9024,9122577.309144296,1.28,4.213137667188107,1.0709422615044586,13.62,440079.3296371278
583306.7812257434,1740949974.5261123,44596827.33129151,50390291.477071375,58990510.17805074,103062576.24382591,9423337.046287632,1260620.094236747,2358970.558789797,3385251.2496436452,1704137.7559182597,1866674.929964452,3229787.5492053255,78500984.57859038,256016.0073793159,5.104798086891009,1.9348872885963035,13347116.033945663,1130014.5227842515
549245.7008100455,87058487.21006417,38817661.50930507,245017329.27847463,1914413506.525298,1071450102.9539185,6610999.1319018025,21917476.678405985,868095.1700975895,22614340.018986117,17898701.867679298,1689455.2954257498,536653.94115347,125563939.15382284,12365810.072029155,12.259022651668907,1.0448533159016424,13.62,461583.5294196333
410859.21975560614,2008071679.4503384,25748415.45931617,88519241.3549171,129697689.5380556,43558573.82681734,7057747.940428085,1245705.735791769,1748406.4094396203,358870.1342237871,3352483.6559226676,894992.7604672783,795361.3661920256,73875737.7215762,198787.06465426658,7.630393664694415,2.404175779344933,8470158.540326044,876039.3633943812
454013.6453519301,2097343104.6468477,64220907.74335119,82209016.49024834,142661440.0065191,61432708.10803347,8736609.225288002,1816123.843197037,1001998.7859153936,3988975.2589422064,2755836.7513447152,2314948.7474322957,2827605.08436738,83549874.41487925,365585.61113086785,7.331733688298201,1.8733213468418968,10596546.57162329,1138411.118065748
685082.4885798071,1511908859.0407586,117069476.63117328,58496170.3285619,150271147.2553892,103376883.01475841,14567473.528945755,2407792.376987611,2447604.771694526,7700236.502766471,7445743.308269318,2125005.7113641663,3270064.304579424,91771798.23742822,989657.6524362154,6.856919408107788,2.449989894966546,16154885.011935081,2130220.232221433
441861.2993451873,860960687.7391424,97.9587,22260053.462023772,89126308.15012014,31062549.476879954,3282777.0271536196,2.3004,3.0033,6.39,5.7472,3.2512,808896.0315868305,15076653.626265258,1.28,5.625889746054017,1.692154683442792,1286432.9421877544,221702.7800101434
629026.699798858,10879021528.21864,209157893.59368283,66737034.214891195,749004528.6023582,29626851.945551515,20841078.665170204,487164.40585402027,4331328.212513961,738840.5920237266,5.7472,1378.9522752854973,6381413.022385001,116437360.85227454,780149.5198366754,11.1836622607106,2.633264906054337,27048075.59896671,756401.1086145435
343376.8437890125,4317714846.9942875,68490613.14494689,141801516.62315112,222564331.71325192,135289454.7072934,13229047.951279826,2603227.951163166,2433384.8143861685,6748772.776578958,6275321.46652744,3048114.0838080775,5244599.054431254,92469945.80632472,1647214.913057771,11.181526909130291,2.3552805865946227,14630523.72174159,1649173.6899802743
0.86,4120415565.9348736,114154286.64991605,104.4126,208603949.0847187,109.7802,18434804.38709762,3298334.6124384245,3449964.664429525,5649563.640834015,5.7472,8574861.48633356,4.9024,363692672.2194719,1046188.4797840388,12.330173290934042,2.060132183185085,23148199.968862265,1577836.145507631
624105.61938926,3476142158.50098,53745150.14818081,90391344.49031985,216167054.8446023,79534692.10576871,10944461.45593531,1686342.8969256927,2602077.2905731774,5079926.296486579,5437733.483002303,1889756.8265352242,3965925.2201528484,68594474.02172032,939658.9350104915,7.539828887342752,1.8454380456730444,12321158.740395771,1480781.7431143988
517030.5583684276,2357628129.1875944,103710521.45202908,68125290.46053387,225057826.55020282,109673428.4904249,10544790.544427881,1179247.1140521094,2374081.250932757,3197919.6007209895,1482948.5920457137,1509360.9007416326,2099936.228932809,82687864.73812956,221179.39442297956,6.718836433309325,2.1353791054466082,8781016.085753668,832330.6502633648
821126.2048722538,381188566.3437898,49749585.56114605,41818536.75458118,59990988.809364006,45820520.43740884,8734046.239106799,957416.4329932418,319597.01855337294,6.39,5.7472,335344.96739073587,4.9024,80429174.47974735,1.28,0.465486479,0.7856545164887943,8783459.698181923,1045361.5401895358
724078.658679564,3428681748.149412,129897209.35238728,110852273.1911136,215757735.189318,187470523.92136753,16305939.632333757,3164425.119477382,3516741.1032996206,7169480.136402322,4244956.396387797,3535161.243783059,3887063.5123293423,172301508.42133832,1232337.3182770787,9.87254486252662,2.6486494638827387,17807896.472357314,1854702.237995117
803511.0249704665,1708294488.4717336,25302825.531629413,61288227.4222877,13465028.255076587,65730476.574318446,8525150.320699489,831467.3596486114,628911.3890043385,1427219.8057136624,5.7472,284006.12452028785,4.9024,34704638.641355604,1.28,1.5258895520824733,1.0967753499299617,5045920.777757566,1029429.1546140552
398736.45049293374,2960.8065,4105972.1025006175,104.4126,233.0433,109.7802,2616901.888303728,2.3004,861696.0225253743,6.39,5.7472,3.2512,4.9024,30562609.483680204,1.28,3.9477204872791756,1.3481344792134897,13.62,153252.75868686533
371337.01753404335,597931962.3599215,33949128.90929497,45121055.4456902,44626538.27087483,70447317.57404877,5660962.567342684,676217.5419556008,1308779.2338776113,6.39,5.7472,1267202.8217926484,1364813.8575376454,56128723.37261796,1.28,6.513680991933634,1.410013692899279,4471925.4953345945,712818.4496081809
727432.6388087466,1498273461.8666794,80414156.29987273,33578905.87806132,82795494.03060713,69775523.42998579,10841536.70044758,1881953.3719416803,1497992.6906796163,5155252.683293735,2376745.037287642,1871992.6945829196,1922490.0356628003,128379889.68923685,291492.87055799284,2.3291709991783325,1.3803672399603868,12667758.151971985,1594854.9066098644
422671.43835290236,1615825626.2515843,70625067.97169034,58150127.77799661,163465008.81563038,88485561.98757915,8726203.576401498,1093459.2693764998,1647816.7879051915,1325783.9225788112,2271194.626258537,1100126.6570571987,2682759.4930211455,60016131.40401166,644383.1801810758,10.083672341660042,2.495783407695487,11298330.77805111,1098647.8154268186
925965.9929078771,1407843964.3943825,69364496.88780051,67380192.00041433,119086616.85553798,73305082.7954537,11631221.220500726,1801917.597618539,378812.40915397694,3360756.398524862,1292100.2012895313,1707492.0982775418,338899.82085810415,102487531.87811129,44364.68829515332,0.465486479,1.1565013064193834,10241796.064626353,1820108.7217234182
1892977.4377737101,11836064082.260927,435774155.833564,260305749.3093738,1165139575.8906574,236282935.18936223,30938555.635690197,7801680.255671518,8392869.319021784,7986510.148285348,19790.281212773174,10600982.488537004,15452161.22470958,344818461.71411514,3786258.6352033755,10.063154821315445,2.00108411284701,30255835.51602795,2581015.4584115613
3163906.608071626,14402344557.757793,528687708.1679953,338223455.02048314,1276478146.708745,370740021.80721784,55682289.37730758,10396950.838713825,10078318.599717196,26782541.962085716,10679508.862412542,12384650.278891437,15469753.471204497,496105345.67559856,5853975.435871436,11.011783900019896,2.5115723010412987,69292352.76582235,4948933.533475364
407211.68555153126,2420214199.5613775,97267811.11136098,1335506522.1560187,231466100.9763037,105650223.24579622,7562157.407059502,2008710.4862819626,2033676.2393638769,4697863.28893643,4197672.547000187,2292000.10692758,3812794.852218598,74476943.2089808,1338510.3987061174,10.922901892896284,0.9474966324731011,6804786.399071613,1024712.4852331659
497135.7558074128,2646220346.854412,65196645.430800766,70583178.16639481,285196163.38815403,81225609.01994824,8847110.29621894,1550478.708687711,1530277.9646172498,3138232.573330447,3536370.211359589,1994059.9453956054,4032460.9179537958,55853886.54459463,681274.0530040592,7.814618079375874,2.2716472373773744,14011908.728639523,1092515.4584538315
630956.2439425525,2527059242.2877083,116901427.2029983,94893943.63289633,239750557.55321622,83510663.95205611,10928136.61257809,2082417.3608047238,2847502.034398046,6728157.710778163,6397317.633648651,2877596.472084312,2999725.583185319,95990204.3924779,1132056.5238920907,6.748756806584785,1.5646714210180428,12303097.367434425,1003366.4354853814
408094.10817413253,2960.8065,97.9587,104.4126,233.0433,109.7802,3057281.317936207,2.3004,3.0033,6.39,5.7472,3.2512,4.9024,95.808,1.28,0.465486479,0.864585847749161,13.62,1.408
702139.2826137296,1779015985.0683925,63067372.18450731,111585436.63907698,110247772.94735895,68960596.42102718,7571144.671096761,1879452.8408411832,1643252.9995893943,3024722.987543837,2174522.580164182,1562185.7919898324,3018195.1779381232,105353072.72086647,445136.5590911785,6.838730518379478,2.0780864495477007,11315784.331781115,1712656.1138935576
