Land(Ha),Water(m3),Dolomite,Urea,Bunch_Ash,Rock_Phospate,Borate,Paraquat,Glyphosate,FFB (Ton),Waterfor_boiler(m3),Transport,Genset,Electricity (kWh),CPO(Ton),Productivity(area-FFB),Productivity(area-CPO),Gas Emission (CO2-eq/ton),Biodiesel (Liter)
261855.89661886843,14901448215.568144,531773011.2086839,475760663.4538482,1055540927.585745,512917397.9125055,56767783.87287636,10366351.941582866,1871907.7412165813,91493296.16735405,22157538.605019264,18240586.503755208,15103342.096058924,1155349476.4617305,393755.0412971964,11.002241664608402,2.1554864490676646,66785920.21313082,4030671.415541794
621327.0731920495,3844840041.7691183,80747917.17393278,84964993.44628078,234828276.31097057,95852847.66924976,9219416.952550916,2205032.4116078066,2019807.2500377211,2843015.29246891,2475882.57085493,1952697.5834697185,3328699.6384580503,77262558.84282078,924652.2766670168,6.657125476287872,2.092082021531,10521368.94763939,1099089.164663989
363444.5153672321,830608521.1919682,33644555.33844513,21663479.382870343,165481077.65399632,17916376.152186446,5614743.460804014,962860.812712746,566407.4734420329,612948.7580969217,1828674.023389152,886637.5399268474,2789242.769407705,45297058.62963227,337866.43489569484,8.059506061353215,2.5894198661657,8080595.417088567,923408.1549376472
2767163.169644353,9007739123.67052,408354156.7037033,260590370.4771397,978109921.2840304,290059490.15424764,40709614.29968429,6365025.497041075,12243500.9022095,22761564.37363059,8525225.759508561,12855534.77520955,15614352.071413686,523799216.8991082,4731235.229286036,7.445138029253987,1.613272055381407,59811936.15496912,3635805.246093684
2947074.4743238715,5198921526.454582,135077907.31682575,1970537069.03242,3706211930.518899,148782032.0271303,14318532.018398097,3017036.011800076,3715823.322403855,8184461.468265064,6352054.427032196,4401268.498926629,6412566.457439748,119006794.09332782,1641191.9611240728,12.434497299938863,2.9472435586409373,19480413.57345573,1829879.9586531532
606820.7354348282,768314905.6761382,55245303.065910816,11169373.996335894,105238644.36203983,45952396.51368518,9965788.97189961,171614.5560433981,3.0033,6.39,772955.1528406981,200477.19002853148,1146789.5617912677,41727836.85243193,1.28,1.42855836163233,1.2802579344116891,6501999.145184063,506485.8893532081
306815.6488916064,1029057265.4529634,65083052.61493981,81968197.25900188,91708554.19600037,78767481.47085756,7346395.949879279,1597066.2315972135,1854090.5613042223,2165997.4859254668,1344216.8701495132,2047897.6429292304,1487816.7146636825,60142646.841440655,453229.1247654042,8.688324358791533,1.9312953676920788,10464068.318869049,1649526.5764019913
405194.6298458416,1449919244.576674,20721888.930969648,30584959.275601134,164636953.28711128,43224503.6628919,5004797.7551871855,159592.0665570537,1244526.8347070513,6.39,255115.97158453567,23563.688356675677,1874174.3124291587,45371321.59760465,1.28,4.093569356852495,1.7290005728104978,4073100.775141153,764286.4229808887
376775.8261153135,2960.8065,97.9587,104.4126,51333909.447742,4927302.022136614,7702824.908111961,2.3004,3.0033,6.39,5.7472,3.2512,4.9024,10477665.426402792,1.28,1.9094497778634023,1.1444257920787062,2113481.43452594,662104.4114684269
672974.6569626781,1611665233.0118108,27674434.14804068,47867776.88838197,2645559.9114625454,53747808.66048277,10825231.773321662,1917267.475989376,1077280.4637257631,2099712.1423418885,2703723.486874548,2539877.8752648397,4.9024,49211219.53757924,38731.39619774965,0.465486479,1.1173251009348732,8347955.106681934,1527249.4873562665
597727.178621148,2857140990.033388,96648784.9669346,77514572.57710357,232285706.59945163,93527558.7609214,13881190.719322124,1984494.153278682,3584570.377492765,31345154.01577856,76314367.41505583,3229143.608076412,4881536.356012616,111206626.23052032,1129452.8891492276,10.101965730820664,1.920969089921732,14537372.76311148,1588129.713977842
3731273.666239197,13434634146.651918,459392723.83002806,424883218.0957056,2868772634.7273936,378279032.9450616,54998648.29003043,20896463.914540663,10727146.084078496,19866437.88744938,8313827.619586676,15235895.365339495,46644162.33148368,522564203.1283255,5117388.879309927,7.148626130013651,1.6657829808216515,65913662.76207276,6527006.989123914
695317.5450579523,599142558.8558874,3395568.80950509,5142495.017834216,233.0433,51139276.51549223,6541155.753908249,342622.35837871954,592774.8256674137,395187.7636674633,5.7472,523252.771575456,4.9024,56348878.016184136,1.28,0.465486479,0.5105745301287126,2923533.969597416,768263.67025174
535074.4106068279,3116938388.848645,97034774.47949256,117663916.10306376,234407067.55984336,105313023.5618671,12016453.640272643,1827006.7971524044,2905884.248987255,4305993.818422543,5163003.19683193,2775426.493459676,4514465.94078153,98427886.0205852,1229698.5370636566,2.626459881373179,1.9634105090138485,14615471.70454643,1302547.9441358724
1003404.7239917882,2003861484.1151888,97.9587,30144467.45204831,112388494.6705022,16091733.222524934,7799136.504861726,478346.1060767798,3.0033,191717.6272556288,5.7472,3.2512,290615.07327520754,38880414.234819375,1.28,0.465486479,0.3808102545792318,8267424.888321616,1435170.4512263525
339730.8821041359,1799636171.7922072,7430819.860136926,54428612.526253976,129026010.26560396,60181515.17239717,6219749.682406061,1482753.14305238,1296603.3745843985,6.39,756132.0768775833,453259.8047143833,796477.6996052144,51704831.904421344,69768.52562304854,7.749296651996802,1.905827013445158,2874985.485738255,882050.6893495035
4518606.356487674,16802366504.538267,67046848.93890782,89067660.47868048,213903191.5380522,1264107384.5399246,9529486.67933185,24944156.760227174,13995100.870591331,13815960.691220662,3358083.4516173326,2809702.5415354166,4178561.144153851,68163718.65773238,3146269.0804295293,13.59142129187238,2.940301028587788,12570401.293795558,989080.1707948222
261423.1887501721,2960.8065,6885129.47457169,104.4126,233.0433,41029447.49414532,1571688.758189682,2.3004,3.0033,575958.0016720598,5.7472,3.2512,4.9024,14868821.362132424,1.28,5.626699392085448,1.7712820870645776,13.62,416028.4655660152
476583.7792002879,2960.8065,15889731.660382807,104.4126,70164557.71969822,9893603.699736131,6390379.278219951,182992.16843250464,3.0033,1464300.4596032095,5.7472,290001.99550606403,4.9024,27273307.42734371,1.28,4.017921349468978,1.8237453289540944,6399289.354672234,496123.806291614
750187.8100389075,4105032349.642941,95026737.82466468,111045099.1775261,196376557.64658716,108508304.12874264,12506035.472701136,2539700.5734716747,1658961.332443375,6604903.87067909,6625042.658565029,2349492.1100854105,3250792.1258758632,74253757.03779353,1301417.87202104,6.9124047141360725,2.362748190514382,13709371.564399565,1808512.1240171848
798797.1940658785,2517484853.3941784,42894901.948178425,35931517.43486001,186145346.4653336,31210138.182161797,9548276.220975544,640986.8580236931,584102.0860470219,6.39,1273608.4069194444,1526966.3892659545,2080678.328068264,61409497.87803031,178072.91961913346,0.465486479,1.4448668297017446,9031924.270002311,1262056.7742827316
538093.4003941905,1279070068.878213,49180558.87251712,81914039.68508235,79923423.23323438,46752502.33266965,6194682.389465162,1183045.5185075777,735838.5594218837,1433819.541340351,831124.8267892818,983870.4740868168,1874237.4737170064,54835882.070752576,705883.1851931517,7.95734334414154,1.6184416720319623,6234167.326891123,962866.0825308204
439261.46956881264,2369017791.6690784,23194613.468094744,18885660.549260683,197871168.55557385,27324607.431824937,5085214.84143461,399240.8414848719,571230.7026866453,153969.83954920806,1017586.3775714738,339348.52728396864,943254.3686782843,29572435.000924505,183757.95995813364,5.497671038585246,1.8699770205256,6453819.374575608,493451.2718295216
465171.2738790165,317821300.9596312,97.9587,40167942.290675536,233.0433,15551494.074114546,2839097.193477123,499040.9945189688,169313.56263183546,6.39,5.7472,3.2512,4.9024,24510975.675501503,1.28,0.913162370668248,0.8340393452980488,2522177.9366195714,1.408
1607914.0808159565,16008484705.770187,674013848.7429237,560613862.0118803,2569693366.5886645,520852525.9128496,8751160.683439361,11128093.098657692,15736471.21273895,32140713.47441234,2354056.1976756733,17936405.414985057,24464631.868629426,509676534.58288217,6754353.136906203,13.06589720245455,2.44566826578792,11837749.814858658,7308959.132561007
594902.3267522256,3316915542.243597,92933133.91934703,114062971.2111027,148181805.4649461,112680927.01891504,10659186.01453505,1938601.6205715367,2910679.1621076367,5645850.827036525,4158248.538266763,3358233.779563672,3348075.452493109,92042975.71366245,1411980.391209182,1.86525333206205,1.3974479076860915,14420642.406221312,1546940.5936652108
577645.2179650413,2955190756.1770506,98087693.38685,120561197.16037354,284831196.32989204,78918963.1093561,8295798.137207328,1874381.8431441048,3174827.3871351955,5246768.065770885,4017747.31384015,2568931.3688522605,3929422.684473909,88155867.99740748,854355.6984811635,7.245247083634446,2.3682796623366835,13399140.087988377,1676561.6079660973
2330961.852687112,5773011251.65946,182833584.9232027,518104831.107399,516367755.1021127,308734483.4213978,18483672.66484887,12409079.89373299,2992734.815391856,3739456.795730688,1929406.1173419056,4923707.759815501,5329031.61426324,246532627.6073469,565816.5675821109,8.823600520757658,1.631080152167768,18242734.47478804,2725549.6641831137
6081405.823716098,16994650247.73954,1822842853.3080647,604984920.6955981,1521442708.3199575,627981476.1242404,157258688.80224454,14072684.912524022,17078703.3528971,27370294.304734528,26113296.71438225,15619719.554660715,62937022.4505664,639325608.4849367,17006071.245666955,7.800713366947019,2.086139091648334,77335398.5223218,7959009.790702259
508347.30810249096,1385935646.2909713,47216387.7944075,81444896.10117276,82452251.74979985,61103474.47502281,7618113.934126705,1287331.819990701,840245.8912868167,1640359.1241692048,720802.7378876735,1573218.772364248,1837643.3723204827,81240181.42366113,316096.47408879513,6.43848691331626,1.756974022880914,9688659.769066695,978715.5595567728
843025.4315117483,2975147109.834986,124759857.14440612,118105629.45336682,285870177.91600585,131264436.77964962,16557779.083861755,2544322.7036646605,2987365.082476713,7886584.168737952,4734560.56147689,4396370.694035197,6029310.780699689,157126598.64834148,1450135.2732789752,6.667015494194007,2.2750496236648714,21818401.652927358,2156882.67650718
195808.4637233416,337170675.5945382,97.9587,37792536.63238776,201003430.382563,7878620.924863711,2746970.915139367,91203.98026417778,573226.3223110915,481527.8121886328,409200.356743522,966538.6193962944,837595.6979941837,48052057.48977946,373897.2380427186,7.259529294845342,1.7853904801282767,7638725.199159922,790763.1548958174
396433.6749978503,90347252.43428564,29455362.539743617,21681570.348664954,233.0433,43104983.09416256,5092885.435661049,810431.1258015453,146554.36659245635,1029567.6758553176,1532033.368077523,396833.4588929417,4.9024,32197149.113948435,1.28,1.8419581531371865,0.7797355804536154,2642855.654433883,385667.75958444143
863468.4899315205,3835569032.7713385,120366945.57655376,155001592.39224774,294821326.90223706,192422307.87759936,18238943.86192818,3705415.343861969,4976471.553593812,10798271.890704662,6245162.544566953,5495980.532570875,4241878.7622390855,154559135.951257,1385221.274384189,11.45586816090342,2.594152601026249,22570377.96448441,2377352.799500105
395092.0767693425,945387918.2916844,44987217.18280263,47224717.78914264,24386154.98278761,73060313.68804888,7426340.995579656,1279014.7052782062,1294140.2424062276,3523108.9328808123,3992942.610496628,1459534.8276761074,1593459.6555251393,86232342.43964568,253354.41650140492,9.410281592949936,2.352102163047271,11124674.44104595,864844.8760629116
3207601.113067388,15378835836.982183,631883746.2949628,1164573686.6494014,1418985130.7141085,1540287013.886351,57079792.14468035,11352979.625801511,15100883.720463067,23178023.23048477,21846874.571719788,14909235.92026364,25799964.94972921,602096397.213854,6945300.275501872,14.338224950330142,2.6211421954948184,73850578.22285993,14078436.8512416
527730.6687402846,1436781576.0476527,48113457.33422603,32636639.7285916,180012121.69883046,79804699.23401706,9865008.444431074,1132405.5763932315,1717544.947319324,3462382.8011989053,3570489.6443946986,2896115.464293083,3044970.361044288,63601778.291084185,450344.6183852316,10.44722916034932,2.5668604334355574,7339486.683575793,1064236.6210762416
2425500.592125496,9736426335.459791,478821241.6397306,328093687.53112155,840208419.1140537,305807185.4156451,47408979.80223621,8957671.945956657,11405365.215358157,18674850.62682554,882121.6478483267,14745208.17274852,12212387.69974134,493005693.55898464,5339576.318214898,11.079465247959892,1.9905641019083,73047084.2567885,5127494.955450054
248152.72239876376,2960.8065,97.9587,104.4126,233.0433,109.7802,10.4796,2.3004,3.0033,6.39,5.7472,3.2512,4.9024,95.808,1.28,1.0934607207180012,0.8369968050707091,13.62,1.408
276701.52791283536,2355708903.316922,69520870.00447446,87019833.37563366,131652258.04501036,129423168.10562225,8751746.466359321,2112692.830242629,1937001.5814452688,4010925.617523276,1131313.1399858454,2182323.2729529496,3884099.51462382,89622806.95104799,606565.2303436552,12.481755406582376,2.5868423678187176,12898709.858260812,1349099.7176652846
367202.02811530407,1234584411.1260226,27392009.755844645,60514367.03246842,116497399.55462068,82096144.95756967,5462018.815581269,632575.521305311,723565.9657252124,1640420.6329608315,399287.3410045863,1498907.12535618,1786311.8790900586,49060045.15316677,347770.06265646406,8.814077897703802,2.0637627907436737,6224211.731163092,657944.6142192993
335507.7518261748,567842435.1829333,23235488.26498604,6532695.542026952,71927180.88684873,26139177.768924005,5268508.832484173,908328.5564124484,230775.1186681413,6.39,5.7472,3.2512,13188.917292892467,52446280.42342217,1.28,4.288155683724682,1.5645833713922972,13.62,413910.4270973321
876679.1748165813,2315838681.24419,96744364.19742712,125552396.69480108,181436321.20638436,104229572.89842813,15886447.932245055,2495499.5230714814,2855989.0884393854,7136028.185789047,4492009.809008564,3321527.846994886,3866836.3518933305,135011372.9131914,769793.6852197634,4.147001802972682,1.679714974737314,17163397.20072955,1735200.0805426214
468316.1475600414,305771313.1167114,40610400.700890526,21609227.10197176,7797156.33177647,23329280.655869752,6239790.842793408,992753.744781164,1150377.2041596314,1809377.082387004,5.7472,1020321.8710190008,944909.3880177164,63427645.16901709,1.28,3.615308092522346,1.3211127208404203,8917744.48955859,1292507.660579102
399375.3719921463,1363443880.0151715,27940881.92496063,38529640.40609187,133604686.85982504,60604507.057085216,7291425.858229229,836708.2493596193,8258.860605690163,2190304.814087214,2575974.184667484,929254.4447728582,1273506.3510422143,40588112.52463637,77656.62571753538,6.909043964484893,1.8753052824487004,8012692.022259742,878456.439091899
1112368.8447206388,13910986149.361649,325575686.6221304,203324998.349766,738588877.8728087,357802530.4485488,21034006.810042974,6973160.10552316,8426116.28205901,11847635.351676706,5.7472,8037798.188599087,10880974.01258587,418564756.9148989,2908227.096481271,12.418824665714569,2.2358959104212706,37556742.63867725,1856052.5854736848
476733.2483082438,1513502599.16997,39981456.86943892,38103711.55229764,111371709.51441158,39850046.5602558,9043902.836347587,1190453.0317465474,927524.4882754964,4761146.419450822,3273949.7022817223,1576533.5934904718,1880291.277459545,43572720.04350507,343772.8743049684,0.9215933131574756,2.075318884267623,8194240.208461833,775150.2491581036
358815.4666679317,1285575618.308394,24872578.76383099,70294151.15001489,146874982.73852107,78289171.5944854,6896654.986252512,899736.5541787107,1468737.316160645,3414966.9354527285,3141306.022319289,2278445.2015887517,3069974.7896159505,71131160.32879809,387504.1190879424,8.651623798853446,1.8712289086649476,8265911.170035722,960531.6373703
3565138.387193222,15290165009.111183,505012277.7929232,495063917.9537122,1589758210.0716376,514950850.6597438,53107905.54416421,11367445.1301628,13808590.023134356,29131854.64566703,17656919.636884592,16775376.040792158,22715724.560826268,530848597.7532176,5431849.634297291,12.020204170386885,2.613038173618535,88164120.7292259,7845035.121860951
2137711.079526474,16184702752.007105,492124252.7475992,360066003.4487103,1031259340.551275,336742751.29943085,107447630.849643,19769437.52645396,13832992.481933428,8805719.146044347,8186416.94061359,26700049.270497665,18035968.80881368,463110971.02447104,4671258.874404337,8.947706022777545,2.00621648234662,52426008.189248346,13414798.800110366
4361715.384470443,14402992729.46322,620457415.779742,1029911197.8716762,1195562178.0046916,516004979.0310678,52417051.62950728,10305255.755370611,15447687.431044804,22936617.185554124,11668777.951303124,17961155.50917488,19575832.544681814,603274466.5421999,6566564.809233685,8.323617148070909,2.117027656099192,60962896.51166314,5165916.212789877
648171.0620006588,1973375184.4116497,81039413.03412457,87008925.96641348,228341540.7545389,85991269.17696543,8530738.504819471,1817698.77580674,2027570.3897616875,2715564.5024878457,1656216.7138044038,1258900.0811722483,2606140.3134128284,112953244.88938227,694580.9332542892,5.420579801219665,2.03388217858209,10508452.282034904,1355780.9843173826
184757.15911298283,576734758.2551973,45105535.527500935,48412874.18096171,93155336.94620223,74811625.5966025,6145851.152797924,919280.1115962664,1664245.9959113798,687019.8529816302,771634.5332921678,1433572.6742098862,3525726.7384506697,56423959.165558144,285092.57979790366,7.984107774676138,2.264175135009433,6655674.5022031255,823157.6615491312
477565.6076846167,1540230283.9468365,76662475.3615586,67086380.67092933,118643395.73392648,50010102.34550595,4006829.805502297,1452527.467347022,1218076.9802663077,1581535.9010138912,2596306.760979705,679313.4492431667,2840731.681863206,80262025.45817082,783662.5140947779,8.193532422085909,2.351041728862542,7752208.108180219,1090456.1066928993
567778.6096839993,1908536619.7065003,54127983.26375891,69802236.65816213,145494245.7275629,112267177.37901708,10145431.309007682,1299016.5978223202,2292585.184554478,3231823.719810146,2797746.3502956107,1630448.6066249372,3053911.9787263307,85542055.08745162,205393.71653407987,8.11414579031317,1.8684588842331968,8735689.871820128,1150633.4177249356
256996.9100959749,581580359.6348007,32970002.719074592,85305258.22685868,92283947.3221476,76676181.76055337,6017061.937812583,1539140.868829562,2270015.9919324666,3145399.1361292023,2378292.3324579285,1009623.6708072276,2505270.5267334087,62775708.88768174,217970.8138900008,10.481726548874953,2.31587951868033,6645514.103331256,975638.7774985828
542006.2605380234,679852499.6247282,45358368.84912129,40710630.031543314,172382953.74863106,43210584.75011362,8445510.3554513,179607.7843849482,912805.737249997,94813.20720030832,778461.4696650645,524038.3654853962,1129019.7021488547,66045919.05936078,429236.9276568341,0.465486479,1.438677564796642,2390645.652181832,500837.16124185815
341617.191004996,7449424450.499933,361584233.8722264,358979301.55803066,682105884.4275054,299819713.0357567,33552079.213143297,6707566.322262015,11503936.925067265,13795165.896684997,5298846.29855112,8165762.472596192,12045433.847188352,294188544.8936831,2539851.1888934686,14.56209701853858,1.880396686080201,45307481.51146667,7377775.450894332
2403603.3376741605,35771643914.18143,508082383.5323726,424580631.6524561,2750421494.045989,559473646.9068161,51906786.35999031,24692327.423721485,13822869.09315032,35929771.752679385,19717218.51816854,19282465.53288272,18520680.60679661,468062641.4705249,555713.8003065393,9.017196947563308,1.8092177404991576,166309312.67233482,6672126.600023494
1172395.7722983249,12112148929.168447,256296212.16859427,160937153.95766908,647024677.1251453,149636889.7635731,18879518.73866544,3545455.434122872,5173218.0849965885,6.39,5.7472,5267362.922068493,6106044.594004277,193386342.47275305,2671413.168504789,7.727550589615603,1.847343588322866,24947945.50526984,1.408
619321.5166938526,1454704922.672039,81331648.73152497,52491737.548360944,167221811.75617397,63276198.60578641,12678414.334388826,1748918.9755058098,1814944.92794892,3468416.813657479,1552220.8322739396,1413646.1930143572,1719189.5799031218,64301180.9171452,415003.6022388287,3.710042666706004,2.0132210460001967,10330876.423476843,1172674.8940997014
396629.1409357771,874639565.8328822,97.9587,912930.2974809856,18434037.61276886,30521134.387619704,3655976.680739669,682596.7039016344,3.0033,2285561.271671492,5.7472,3.2512,4.9024,39909319.911729485,155311.2122919677,4.248604594859366,1.683400403384412,3606606.5277352817,615462.2838663859
823384.3321463024,2527370587.595632,68153507.59017292,39674669.68785784,173153556.39546832,101774677.15451874,9861386.535510354,1447468.5206416578,1530775.1275628393,1173198.2746163458,347609.55473140953,2368479.319073065,1972532.893422765,78277468.53368771,281604.59667110373,2.3540316836079604,1.4239482059459234,10316839.4555266,702037.540668386
2750466.2745481897,12885361832.5719,534533770.637416,352281454.0590969,1003223615.1805243,423665814.4172604,46634831.37687581,10752986.314005932,13945702.788637094,28350441.73895394,11519265.715329953,15999643.417657342,16381526.17131131,463630158.639601,5159967.774667189,11.70729080079125,1.941861262802244,61178811.56637192,5921403.861919269
775518.1448850557,2166888456.068654,59204390.77723879,7450098.210302025,167740156.13151672,69490276.48765892,12260741.994962009,743174.4984621608,1915229.2245731228,1391089.5415121722,2031785.3099531156,795202.9147295416,2458093.6426592004,80083838.08173057,223685.4246527704,2.601043189865964,1.6582591762892738,12834777.143525971,1330544.9180743457
438112.3209238937,2124177820.082467,16907771.837114803,95758885.0774277,136271502.51198444,43406880.16672548,6455676.323777636,1551105.8854472958,63044.18615780631,4900522.835089253,1853057.3980308452,1875687.11243958,2953242.505288352,63519598.353942215,533021.9120354957,7.826977757218122,2.074894830552349,11940575.187342754,1429670.1470550783
673823.312888255,1366236378.1378536,41818066.473279946,83705165.13206899,65584615.71614696,65210214.87265018,8854974.491732756,930129.5811117592,579454.9801300853,3094209.942589007,623213.6342872763,1933729.0213038027,2090651.035624628,52068752.37074874,134782.32469805644,0.465486479,0.5246763854477208,5446315.993346085,1269453.2976743851
723116.1019198783,2960.8065,97.9587,104.4126,233.0433,109.7802,6029175.144880717,2.3004,3.0033,6.39,5.7472,3.2512,4.9024,40428668.83282065,1.28,0.465486479,0.396752515018389,2708250.717689164,563106.4079722686
1533536.658455026,10798379719.123148,259571689.17807743,41931556.80922985,648388423.5798557,228961740.1589238,31830516.984928414,2940769.317851046,2199196.9169769567,8902326.208026584,5.7472,8212701.529730684,7867950.029501826,299259657.4743128,2401377.4760003453,8.782096280611636,2.058917902072537,41557862.5501372,2639762.998607224
2236171.5902439724,22043745910.43586,439612056.3769978,229021672.6618532,493103048.4060956,391779722.9352621,45696650.5562688,6934627.087814561,9350553.347590003,25043772.60288301,14036339.438387712,12702688.66844083,28025324.507021982,373164452.5988673,4104658.8330949354,10.068051622794007,2.064203218810329,48637591.87474692,3801942.659817301
272767.6356464351,2960.8065,14831174.516520545,104.4126,4458833.962983221,21195457.407091305,1653174.5959660942,231138.7901693105,3.0033,6.39,5.7472,51850.36525324965,4.9024,26583750.76316441,1.28,7.079282821904477,1.785569218469368,1420977.7930020168,396405.3680725071
3319679.5345175127,14415258142.066978,267536950.52654424,309394737.90298223,1086596491.8693447,299453828.4368521,30108351.07525893,1084207.0601620716,4113263.644148499,17842698.085692093,9473415.179173725,14540368.453480989,14057534.175400311,313006760.2988193,4091005.6232108255,10.179448317063123,2.093079837317038,47272410.72864845,5057950.540630568
710607.2290072378,2621218525.7407856,65703848.5660221,91801321.37797524,284414013.881179,79659397.38144787,10473359.816934474,1610444.8763843216,1639032.1180555113,1974613.6693534176,1955851.1044083775,1947883.7143525248,4341208.599281647,100194358.58421063,810784.9585464378,2.9850082386626084,1.3534042613102268,14384560.891294573,1573337.2579711638
446352.42447028565,1362071782.960466,42298636.67787569,53976779.05876069,26947826.623331457,58242484.8996747,4935142.158803033,955628.0601451352,1167796.0681202796,1776944.915995928,2703796.1138572376,1060949.9955316137,1226159.100888907,95006939.52259962,238690.14006776025,4.287304717000817,1.544031581090877,7793110.776982244,1221428.5790032926
347231.56447508803,2960.8065,4437530.389315426,8683360.894756868,9792925.416149318,7095438.899769276,3961149.471818148,391819.2474640643,3.0033,628410.8065930572,5.7472,3.2512,4.9024,41652928.32514555,19187.241626159288,5.408565061331636,1.5305622675655424,420638.80425801873,230937.3832515966
703749.5422727992,3520084779.759054,120605342.40153164,152372346.25949144,226134436.8083073,144884584.71490932,15162583.970115198,3420935.2899920186,4548830.919572961,8129722.428873761,6392598.156419955,4578404.438424671,6250797.0894114,172244614.07300478,1563578.8236906503,12.959686217657554,2.471968083207115,22934040.756144486,2072303.6886852123
3380701.016946488,12125255572.67566,513454414.6194681,366297630.567668,1161094877.2509828,1102601074.270867,53904519.21365607,11326492.61906438,12707513.55539559,28390554.27460425,23335445.99829754,16952031.713327337,25696959.802389447,542658865.4602984,5182446.708168834,12.250040491295056,2.045187318676802,70341035.70655018,6164786.139961651
452412.1670930318,1831655228.7216687,77168873.98425978,56801948.80483618,89737961.00543721,51060848.84752119,7737600.943501582,1511818.7582161385,2332207.0958606005,4796711.61352225,2360179.4183041817,1056872.2896963193,3407572.56890502,84782041.41762924,662396.2755142723,9.398411176060112,1.9886433245139683,7199595.828585283,1303325.2671730106
450169.5951480087,2361177926.084132,56245437.24797956,74694284.75030544,210912822.2238908,67977722.56951603,9277772.156891096,1540160.192524465,32201954.336679764,2371239.548680699,2826466.6338606947,3107481.351386655,3018708.1516542747,41162132.9890971,509437.0348774158,8.905034023932345,2.1877845272821617,10096692.139513409,1037736.4253380774
1694591.950448308,11048513083.69818,335585159.7870743,72732648.99345326,885442285.1157022,276836149.72420454,24359010.34185277,4730598.589759254,2626157.2257614248,10940275.897672197,5003617.062962726,8892823.978378836,8872709.612507006,356288277.6028007,4154994.4035001146,11.962075837169452,2.984888492364353,48885383.49344082,3619196.470541141
1978945.782603051,8799173032.941013,331578468.4329359,153555871.9573177,614353352.7425385,187058965.48950735,19788758.04953602,4819553.926014291,8404667.035253912,11642378.076750614,5.7472,8417264.960242212,2149395.463574741,264106384.09117472,1867991.245308373,11.212171292799242,2.0657466663711683,38480055.71396905,2949713.8648258555
2098723.064924976,3179659067.3804374,144144167.43889156,65051246.23587109,244424254.8844115,111935673.15054056,12078194.73326002,2272980.58702294,2799409.469423584,6076476.164079985,4229750.228274178,2441212.355642593,4166249.290971672,113182501.20987011,1012867.3785369708,4.773363927056775,2.824250497243015,15737049.423016906,977947.254551114
453838.0173485051,3059648586.798243,87012628.96840815,53681424.7142088,241925824.951073,69330704.83673528,11886163.207021514,2231635.437132613,1736081.705179247,7486700.373747512,5802539.100755281,3543925.06945009,3350177.652540517,92283093.03755412,1013728.080059592,9.234081177658382,2.674521148056465,13663097.206538567,1535663.77987295
460537.4535748165,1574894515.4123652,40469560.84116547,45486219.78631191,187112697.2555692,54188886.73220508,6908505.273202249,1355369.8739447433,1250327.0443636018,4478525.308647164,2169875.871767753,1548474.1690916454,1644580.6111294038,88747791.50057283,758741.9762784471,6.841657101334808,1.7838962156008922,9555989.534487544,952006.5568599472
257924.1250657569,1452880843.2843895,57976849.73761614,35998049.409777306,108528823.65768091,26618728.61513313,4137393.1169874743,1229053.8486121355,1032772.7052537092,2623257.061999079,3543223.957302268,1914708.9421521688,1354816.2242623218,36679120.82057375,442757.65640972974,4.849402187547804,1.2249465194599418,9849111.372679042,881610.3175001376
684472.5879095308,1912763842.023635,72552358.70894878,93502637.5496828,193106656.535462,125484606.2163139,11197689.353302516,1336239.0026674657,2482104.3739595967,5059997.664857466,1911931.071422969,2115337.750561101,3428741.794469119,118511619.35856308,730340.737368093,1.6920630736145066,2.0888741481428843,11450993.271997428,1377194.2392506306
421372.6970633311,345633889.4899149,97.9587,24914400.16555491,6852562.777971774,13472782.89189443,5697586.188832377,809743.2114759482,3.0033,1147534.2833121046,5.7472,1005068.3495529378,250104.97203211533,23671975.57715828,1.28,3.962740858403709,1.3857904491297788,3114941.771176301,756039.2159954357
1229939.4953788668,12412586584.04486,467941137.91359454,278890822.4133635,973973594.2171148,339522294.27557945,32951505.926023345,8652594.742697284,8451799.895164607,16338427.827952828,12298279.482164323,11799340.739670932,15363336.311485562,369641290.7736864,5139929.831816667,9.238441408985937,1.966498183866545,54816197.42290642,6207017.954609467
319678.1584661844,1950457158.9688227,17528843.413823828,14611925.009289272,93457211.84563433,29565137.82933497,2955993.5732004046,859713.2944607632,3.0033,305802.24138652347,741975.2055368288,216460.61570346265,4.9024,33432773.28782325,1.28,7.470686793040207,2.15789125948636,5139700.002137506,251778.1756316088
558636.7706114642,1263847946.9838085,55814490.53615534,33108716.007526003,146225704.08714366,44883880.84094775,7681712.603661347,1047167.3364280692,857746.1455731334,3685860.012663533,2480677.0865091006,1671744.9273058926,2778022.4449183918,43972858.04262868,431402.3609436142,5.685578384548736,1.6580448102385823,6365517.789395884,1377572.7185602458
2279932.014495773,13244390529.933002,592367036.7524867,63046831.65234486,1216330143.374354,227690061.8240611,47833997.06634264,27367104.63524804,14091276.720868943,34043133.19581545,22189999.84458036,39645115.69645205,21920134.41743444,621095631.2619444,7099044.85170488,8.99157751940452,2.109938761537033,71127958.98756328,7844400.206326994
253283.79935896583,5517277057.008417,289259096.8622624,212503544.3958732,926567964.7260444,143122871.7419554,18635905.991664864,3823608.822275721,2786323.7073011715,5205877.303758204,5.7472,7267413.950644456,8962881.505431762,379304460.152959,3051075.8901081355,9.967692943059912,1.6770196245453817,21374638.2190243,3486254.379967231
